entityid,codpartidaabierta,fe,fv,plazofactura,vidafactura,daystodue,plazoconsumido,fec,fec_desde_fobs,rango_fec,lgd,pdriim,riim10,pdriim_norm,sector,tiposegmento,importe,log_importe,impacto,importe_norm,riim10_norm,score_fec,score,escala,plazo_consumido_adj
4762551.0,1.0185909000038358e+17,2025-10-06,2025-06-11,31.0,35.0,-4.0,1.129,9.0,5.0,7-15,"0,0030","0,0256",7.0,"0,0601",COMERCIO,1.0,"1875,25","3,2731",0,"0,4563","0,3333","0,9","47,21",ALTA,0.0
4762551.0,1.0185909000038358e+17,2025-10-06,2025-06-11,31.0,35.0,-4.0,1.129,9.0,5.0,7-15,"0,0037","0,0256",7.0,"0,0601",COMERCIO,1.0,"39,14","1,5926",0,"0,1189","0,3333","0,9","35,74",BAJA,0.0
3826827.0,1.0185909000040458e+17,2025-09-17,2025-05-11,49.0,54.0,-5.0,1.102,10.0,5.0,7-15,"0,0034","0,0254",7.0,"0,0596",INDUSTRIA,1.0,"9667,89","3,9853",1,"0,5993","0,3333","0,9","52,08",MUY ALTA,0.0
4220547.0,1.0185909000038378e+17,2025-10-08,2025-08-11,31.0,33.0,-2.0,1.0645,12.0,10.0,7-15,"0,0194","0,1216",2.0,"0,3223",OTRAS_ACTIV_EMPR,1.0,"817090,24","5,9123",1,"0,9861","0,8889","0,9","83,56",MUY ALTA,0.0
3629823.0,1.018590900003787e+17,2025-08-31,,91.0,71.0,20.0,0.7802,6.0,26.0,0-7,"0,0059","0,1469",2.0,"0,3914",COMERCIO,1.0,"20709,76","4,3162",1,"0,6657","0,8889",1,"82,77",MUY ALTA,0.7802
115749875.0,1.0185909000040171e+17,2025-10-31,2025-10-11,10.0,10.0,0.0,1.0,3.0,3.0,0-7,"0,0061","0,0833193",3.0,"0,2177",,,"18881,44","4,2760",1,"0,6576","0,7778",1,"81,03",MUY ALTA,1.0
1878882.0,1.0185909000038269e+17,2025-09-30,,46.0,41.0,5.0,0.8913,1.0,6.0,0-7,"0,0025","0,0635",4.0,"0,1636",COMERCIO,1.0,"108,44","2,0352",0,"0,2077","0,6667",1,"60,98",MUY ALTA,0.8913
1748365.0,1.018590900003791e+17,2025-08-31,2025-05-11,66.0,71.0,-5.0,1.0758,11.0,6.0,7-15,"0,0034","0,0626",4.0,"0,1612",INDUSTRIA,1.0,"62,22","1,7939",0,"0,1593","0,6667","0,9","48,12",ALTA,0.0
110602203.0,1.0185909000040456e+17,2025-07-31,,107.0,102.0,5.0,0.9533,1.0,6.0,0-7,"0,0008","0,06",5.0,"0,1541",,,"1394,64","3,1445",0,"0,4304","0,5556",1,"65,50",MUY ALTA,0.9533
1880154.0,1.0185909000040453e+17,2025-04-21,2025-05-11,198.0,203.0,-5.0,1.0253,11.0,6.0,7-15,"0,0033","0,0561",5.0,"0,1434",OTRAS_ACTIV_EMPR,1.0,"72,31","1,8592",0,"0,1724","0,5556","0,9","44,90",MEDIA,0.0
2093687.0,1.0185909000037858e+17,2025-08-31,,76.0,71.0,5.0,0.9342,1.0,6.0,0-7,"0,0004","0,054",5.0,"0,1377",TRANSPORTE,1.0,"7533,27","3,8770",1,"0,5775","0,5556",1,"70,31",MUY ALTA,0.9342
4948249.0,1.018590900004046e+17,2025-10-06,,40.0,35.0,5.0,0.875,1.0,6.0,0-7,"0,0004","0,0459",6.0,"0,1156",COMERCIO,1.0,"17725,02","4,2486",1,"0,6521","0,4444",1,"68,59",MUY ALTA,0.875
2252024.0,1.0185909000038827e+17,2025-10-31,,30.0,10.0,20.0,0.3333,0.0,20.0,0,"0,0002","0,0262",7.0,"0,0618",INDUSTRIA,1.0,"10441,46","4,0188",1,"0,6060","0,3333","0,95","56,79",MUY ALTA,0.3333
4308641.0,1.018590900003956e+17,2025-10-31,,30.0,10.0,20.0,0.3333,0.0,20.0,0,"0,0002","0,0164",8.0,"0,0350",COMERCIO,1.0,"34748,51","4,5409",1,"0,7108","0,2222","0,95","56,68",MUY ALTA,0.3333
4349416.0,1.0185909000039768e+17,2025-10-31,2025-05-12,35.0,10.0,25.0,0.2857,0.0,25.0,0,"0,0002","0,0237",8.0,"0,0550",COMERCIO,1.0,"40322,83","4,6056",1,"0,7238","0,2222","0,95","56,65",MUY ALTA,0.2857
3026724.0,1.018590900003986e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0002","0,0257",7.0,"0,0604",COMERCIO,1.0,"31190,36","4,4940",1,"0,7014","0,3333","0,8","56,58",MUY ALTA,0.3333
103086572.0,1.0185909000039448e+17,2025-10-31,,30.0,10.0,20.0,0.3333,2.0,22.0,0-7,"0,0010","0,1962",1.0,"0,5260",TRANSPORTE,1.0,"14890,33","4,1729",1,"0,6369","1,0000",1,"80,99",MUY ALTA,0.3333
3040273.0,1.0185909000038344e+17,2025-10-02,2025-02-11,31.0,39.0,-8.0,1.2581,15.0,7.0,7-15,"0,0006","0,0658",4.0,"0,1699",COMERCIO,2.0,"8998,95","3,9542",1,"0,5930","0,6667","0,9","62,86",MUY ALTA,0.0
1748365.0,1.018590900003791e+17,2025-08-31,2025-05-11,66.0,71.0,-5.0,1.0758,12.0,7.0,7-15,"0,0034","0,0626",4.0,"0,1612",INDUSTRIA,1.0,"15,54","1,1915",0,"0,0383","0,6667","0,9","44,00",MEDIA,0.0
2112112.0,1.0185909000038218e+17,2025-09-30,,46.0,41.0,5.0,0.8913,2.0,7.0,0-7,"0,0023","0,058",5.0,"0,1486",COMERCIO,1.0,"1548,61","3,1899",0,"0,4396","0,5556",1,"65,19",MUY ALTA,0.8913
2112112.0,1.0185909000038082e+17,2025-09-30,,46.0,41.0,5.0,0.8913,2.0,7.0,0-7,"0,0037","0,058",5.0,"0,1486",COMERCIO,1.0,44,"1,6435",0,"0,1291","0,5556",1,"54,64",MUY ALTA,0.8913
2093687.0,1.0185909000037906e+17,2025-08-31,,76.0,71.0,5.0,0.9342,2.0,7.0,0-7,"0,0011","0,054",5.0,"0,1377",TRANSPORTE,1.0,"1496,96","3,1752",0,"0,4366","0,5556",1,"65,52",MUY ALTA,0.9342
101276851.0,1.0185909000039904e+17,2025-10-31,,20.0,10.0,10.0,0.5,-3.0,7.0,-7-0,"0,0006","0,0498",5.0,"0,1262",,,"222,58","2,3475",0,"0,2704","0,5556","0,8","50,93",MUY ALTA,0.5
4297815.0,1.0185909000037878e+17,2025-08-31,,76.0,71.0,5.0,0.9342,2.0,7.0,0-7,"0,0028","0,0403",6.0,"0,1003",OTRAS_ACTIV_EMPR,1.0,"38,85","1,5894",0,"0,1182","0,4444",1,"51,03",MUY ALTA,0.9342
101276954.0,1.0185909000039902e+17,2025-10-31,,20.0,10.0,10.0,0.5,-3.0,7.0,-7-0,"0,0005","0,0367",6.0,"0,0905",,,"202,26","2,3059",0,"0,2621","0,4444","0,8","46,98",ALTA,0.5
103351969.0,1.0185909000038472e+17,2025-10-18,,31.0,23.0,8.0,0.7419,-1.0,7.0,-7-0,"0,0057","0,0352",6.0,"0,0864",COMERCIO,1.0,"35,85","1,5545",0,"0,1112","0,4444","0,8","44,27",MEDIA,0.7419
3017069.0,1.0185909000040456e+17,2025-07-10,,128.0,123.0,5.0,0.9609000000000001,2.0,7.0,0-7,"0,0069","0,0345",6.0,"0,0844",POCA_COB,6.0,"83,94","1,9240",0,"0,1854","0,4444",1,"53,58",MUY ALTA,0.9609000000000001
3578616.0,1.018590900003992e+17,2025-10-31,,20.0,10.0,10.0,0.5,-3.0,7.0,-7-0,"0,0007","0,0344",6.0,"0,0842",POCA_COB,1.0,"50,02","1,6991",0,"0,1403","0,4444","0,8","42,84",MEDIA,0.5
2395654.0,1.018590900003987e+17,2025-10-31,,30.0,10.0,20.0,0.3333,0.0,20.0,0,"0,0003","0,0251",7.0,"0,0588",COMERCIO,1.0,"9548,41","3,9799",1,"0,5982","0,3333","0,95","56,52",MUY ALTA,0.3333
3224658.0,1.0185909000039382e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0015","0,0151",8.0,"0,0315",TRANSPORTE,1.0,"104994,65","5,0212",1,"0,8072","0,2222","0,8","56,51",MUY ALTA,0.3333
3963451.0,1.0185909000038256e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0002","0,0251",7.0,"0,0588",,,"6180,09","3,7910",1,"0,5602","0,3333","0,8","56,49",MUY ALTA,0.8039000000000001
107601657.0,1.0185909000039362e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0002","0,0287",7.0,"0,0686",OTRAS_ACTIV_EMPR,1.0,"30207,89","4,4801",1,"0,6986","0,3333","0,8","56,49",MUY ALTA,0.3333
2045964.0,1.0185909000037861e+17,2025-08-31,,86.0,71.0,15.0,0.8256,-2.0,13.0,-7-0,"0,0002","0,0251",7.0,"0,0588",TRANSPORTE,1.0,"5709,09","3,7566",1,"0,5533","0,3333","0,8","56,47",MUY ALTA,0.8256
4762551.0,1.018590900003864e+17,2025-10-27,,31.0,14.0,17.0,0.45159999999999995,1.0,18.0,0-7,"0,0005","0,0256",7.0,"0,0601",COMERCIO,1.0,"4196,32","3,6229",1,"0,5265","0,3333",1,"56,42",MUY ALTA,0.45159999999999995
3826827.0,1.0185909000040466e+17,2025-10-21,2025-05-12,45.0,20.0,25.0,0.44439999999999996,-5.0,20.0,-7-0,"0,0018","0,0254",7.0,"0,0596",INDUSTRIA,1.0,"20218,85","4,3058",1,"0,6636","0,3333","0,8","56,41",MUY ALTA,0.44439999999999996
2127525.0,1.018590900003945e+17,2025-10-31,,30.0,10.0,20.0,0.3333,0.0,20.0,0,"0,0002","0,0259",7.0,"0,0610",COMERCIO,1.0,"9021,01","3,9553",1,"0,5932","0,3333","0,95","56,35",MUY ALTA,0.3333
4708548.0,1.0185909000040464e+17,2025-10-21,,35.0,20.0,15.0,0.5714,5.0,20.0,0-7,"0,0016","0,0168",8.0,"0,0361",COMERCIO,1.0,"9317,28","3,9693",1,"0,5960","0,2222",1,"56,31",MUY ALTA,0.5714
4587651.0,1.018590900003825e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,0.0,20.0,0,"0,0004","0,0248",7.0,"0,0580",COMERCIO,1.0,"2810,65","3,4488",0,"0,4916","0,3333","0,95","56,28",MUY ALTA,0.6720999999999999
116298697.0,1.0185909000037931e+17,2025-09-02,2025-02-11,61.0,69.0,-8.0,1.1311,16.0,8.0,15-30,"0,0031","0,1132",2.0,"0,2993",,,"2807,2","3,4483",0,"0,4914","0,8889","0,85","65,59",MUY ALTA,0.0
2863889.0,1.018590900003917e+17,2025-10-31,,30.0,10.0,20.0,0.3333,3.0,23.0,0-7,"0,0007","0,1253",2.0,"0,3324",COMERCIO,1.0,"51126,42","4,7086",1,"0,7445","0,8889",1,"80,98",MUY ALTA,0.3333
116797208.0,1.0185909000038341e+17,2025-10-02,2025-02-11,31.0,39.0,-8.0,1.2581,16.0,8.0,15-30,"0,0051","0,079",4.0,"0,2060",,,"22,1","1,3444",0,"0,0691","0,6667","0,85","43,90",MEDIA,0.0
111743927.0,1.0185909000038485e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0004","0,062",4.0,"0,1595",COMERCIO,2.0,"317,04","2,5011",0,"0,3013","0,6667","0,8","57,42",MUY ALTA,0.6774
1807072.0,1.0185909000037973e+17,2025-09-09,2025-09-11,61.0,62.0,-1.0,1.0164,9.0,8.0,7-15,"0,0022","0,0528",5.0,"0,1344",COMERCIO,2.0,"339000,82","5,5302",1,"0,9094","0,5556","0,9","69,95",MUY ALTA,0.0
1807072.0,1.0185909000037971e+17,2025-09-09,2025-09-11,61.0,62.0,-1.0,1.0164,9.0,8.0,7-15,"0,0022","0,0528",5.0,"0,1344",COMERCIO,2.0,"311327,57","5,4932",1,"0,9020","0,5556","0,9","69,70",MUY ALTA,0.0
1807072.0,1.0185909000037973e+17,2025-09-09,2025-09-11,61.0,62.0,-1.0,1.0164,9.0,8.0,7-15,"0,0022","0,0528",5.0,"0,1344",COMERCIO,2.0,"309026,49","5,4900",1,"0,9014","0,5556","0,9","69,68",MUY ALTA,0.0
1807072.0,1.0185909000037971e+17,2025-09-09,2025-09-11,61.0,62.0,-1.0,1.0164,9.0,8.0,7-15,"0,0022","0,0528",5.0,"0,1344",COMERCIO,2.0,"301638,07","5,4795",1,"0,8992","0,5556","0,9","69,61",MUY ALTA,0.0
1807072.0,1.0185909000037971e+17,2025-09-09,2025-09-11,61.0,62.0,-1.0,1.0164,9.0,8.0,7-15,"0,0022","0,0528",5.0,"0,1344",COMERCIO,2.0,"264512,11","5,4224",1,"0,8878","0,5556","0,9","69,22",MUY ALTA,0.0
105792399.0,1.018590900003848e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0004","0,0525",5.0,"0,1336",COMERCIO,2.0,"364,21","2,5614",0,"0,3134","0,5556","0,8","54,16",MUY ALTA,0.6774
113467908.0,1.0185909000038486e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0004","0,0507",5.0,"0,1287",,1.0,"107,56","2,0317",0,"0,2070","0,5556","0,8","50,55",MUY ALTA,0.6774
4159159.0,1.0185909000037888e+17,2025-08-31,2025-10-11,71.0,71.0,0.0,1.0,8.0,8.0,7-15,"0,0059","0,0503",5.0,"0,1276",INDUSTRIA,1.0,"315,59","2,4991",0,"0,3009","0,5556","0,9","59,26",MUY ALTA,1.0
104015983.0,1.018590900003848e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0004","0,0472",6.0,"0,1191",COMERCIO,2.0,"343,64","2,5361",0,"0,3083","0,4444","0,8","50,32",MUY ALTA,0.6774
114131198.0,1.0185909000038486e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0004","0,0447",6.0,"0,1123",,2.0,"1086,29","3,0359",0,"0,4087","0,4444","0,8","53,74",MUY ALTA,0.6774
109472802.0,1.0185909000038475e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0008","0,0401",6.0,"0,0997",TRANSPORTE,1.0,"35,85","1,5545",0,"0,1112","0,4444","0,8","43,62",MEDIA,0.6774
3577807.0,1.0185909000038267e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-2.0,8.0,-7-0,"0,0004","0,0359",6.0,"0,0883",INDUSTRIA,4.0,"2889,38","3,4608",0,"0,4940","0,4444","0,8","57,90",MUY ALTA,0.8039000000000001
2626134.0,1.0185909000038486e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-2.0,8.0,-7-0,"0,0005","0,0316",6.0,"0,0765",COMERCIO,1.0,"148,38","2,1714",0,"0,2351","0,4444","0,8","47,83",ALTA,0.6774
3122645.0,1.018590900003968e+17,2025-10-31,,20.0,10.0,10.0,0.5,-2.0,8.0,-7-0,"0,0008","0,0316",6.0,"0,0765",COMERCIO,1.0,"120,79","2,0820",0,"0,2171","0,4444","0,8","45,45",ALTA,0.5
4848359.0,1.0185909000038275e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-1.0,19.0,-7-0,"0,0012","0,0224",8.0,"0,0514",INDUSTRIA,1.0,"30255,66","4,4808",1,"0,6987","0,2222","0,8","56,21",MUY ALTA,0.6720999999999999
5002230.0,1.0185909000037891e+17,2025-08-31,2025-10-11,71.0,71.0,0.0,1.0,3.0,3.0,0-7,"0,0007","0,0129",9.0,"0,0255",OTROS_SERVICIOS,1.0,"7182,46","3,8563",1,"0,5734","0,1111",1,"56,16",MUY ALTA,1.0
4556553.0,1.0185909000038274e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-1.0,19.0,-7-0,"0,0002","0,0192",8.0,"0,0427",COMERCIO,1.0,"29463,25","4,4693",1,"0,6964","0,2222","0,8","56,13",MUY ALTA,0.6720999999999999
1967773.0,1.0185909000040106e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0003","0,0068",9.0,"0,0088",COMERCIO,1.0,"306455,96","5,4864",1,"0,9006","0,1111","0,8","56,02",MUY ALTA,0.3333
2819265.0,1.0185909000037886e+17,2025-08-31,,106.0,71.0,35.0,0.6698000000000001,-3.0,32.0,-7-0,"0,0007","0,0217",8.0,"0,0495",TRANSPORTE,1.0,"28189,43","4,4501",1,"0,6926","0,2222","0,8","55,98",MUY ALTA,0.6698000000000001
119222590.0,1.0185909000039176e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0003","0,0251",7.0,"0,0588",,1.0,"25349,86","4,4040",1,"0,6833","0,3333","0,8","55,97",MUY ALTA,0.3333
101327290.0,1.0185909000040214e+17,2025-10-31,2025-01-12,31.0,10.0,21.0,0.3226,0.0,21.0,0,"0,0001","0,0299",7.0,"0,0719",,,"8132,13","3,9102",1,"0,5842","0,3333","0,95","55,94",MUY ALTA,0.3226
3308039.0,1.0185909000040466e+17,2025-10-21,2025-03-11,13.0,20.0,-7.0,1.5385,15.0,8.0,7-15,"0,0004","0,0165",8.0,"0,0353",COMERCIO,1.0,"121949,99","5,0862",1,"0,8203","0,2222","0,9","55,92",MUY ALTA,0.0
3789820.0,1.0185909000038218e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-2.0,18.0,-7-0,"0,0004","0,0268",7.0,"0,0634",COMERCIO,1.0,"7868,99","3,8959",1,"0,5813","0,3333","0,8","55,89",MUY ALTA,0.6720999999999999
3975606.0,1.0185909000039051e+17,2025-10-31,,30.0,10.0,20.0,0.3333,1.0,21.0,0-7,"0,0002","0,0257",7.0,"0,0604",COMERCIO,1.0,"5197,89","3,7158",1,"0,5452","0,3333",1,"55,87",MUY ALTA,0.3333
103835215.0,1.0185909000039075e+17,2025-10-31,,30.0,10.0,20.0,0.3333,3.0,23.0,0-7,"0,0002","0,0278",7.0,"0,0661",COMERCIO,1.0,"5141,01","3,7110",1,"0,5442","0,3333",1,"55,84",MUY ALTA,0.3333
108763068.0,1.0185909000039461e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0003","0,0258",7.0,"0,0607",COMERCIO,1.0,"23964,27","4,3796",1,"0,6784","0,3333","0,8","55,80",MUY ALTA,0.3333
4818773.0,1.018590900004046e+17,2025-09-26,2025-01-12,66.0,45.0,21.0,0.6818000000000001,-4.0,17.0,-7-0,"0,0076","0,0106",9.0,"0,0192",COMERCIO,1.0,"87676,9","4,9429",1,"0,7915","0,1111","0,8","55,80",MUY ALTA,0.6818000000000001
5329918.0,1.0185909000038229e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-2.0,18.0,-7-0,"0,0002","0,0283",7.0,"0,0675",TRANSPORTE,1.0,"7623,5","3,8822",1,"0,5786","0,3333","0,8","55,79",MUY ALTA,0.6720999999999999
114817241.0,1.0185909000038906e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0002","0,0255",7.0,"0,0599",,,"23711,48","4,3750",1,"0,6775","0,3333","0,8","55,77",MUY ALTA,0.3333
117673906.0,1.0185909000039074e+17,2025-10-31,,30.0,10.0,20.0,0.3333,4.0,24.0,0-7,"0,0007","0,1167",2.0,"0,3089",,,"47425,22","4,6760",1,"0,7379","0,8889",1,"80,76",MUY ALTA,0.3333
105224596.0,1.0185909000040837e+17,2025-11-03,2025-03-11,0.0,7.0,-7.0,7.0,16.0,9.0,15-30,"0,0090","0,1294",2.0,"0,3436",,,"205,06","2,3119",0,"0,2633","0,8889","0,85","57,84",MUY ALTA,0.0
1793126.0,1.0185909000038272e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,0.0,20.0,0,"0,0031","0,1472",2.0,"0,3922",COMERCIO,1.0,"20889,08","4,3199",1,"0,6664","0,8889","0,95","80,56",MUY ALTA,0.6720999999999999
117673906.0,1.0185909000038155e+17,2025-09-30,,30.0,41.0,-11.0,1.3666999999999998,20.0,9.0,15-30,"0,0031","0,1167",2.0,"0,3089",,,"36645,86","4,5640",1,"0,7154","0,8889","0,85","73,21",MUY ALTA,0.0
2386311.0,1.0185909000037862e+17,2025-08-31,,61.0,71.0,-10.0,1.1639,19.0,9.0,15-30,"0,0041","0,1052",3.0,"0,2775",COMERCIO,4.0,"71873,78","4,8566",1,"0,7742","0,7778","0,85","71,54",MUY ALTA,0.0
2374879.0,1.0185909000037907e+17,2025-08-31,,61.0,71.0,-10.0,1.1639,19.0,9.0,15-30,"0,0037","0,0987",3.0,"0,2597",COMERCIO,1.0,"7635,92","3,8829",1,"0,5787","0,7778","0,85","64,89",MUY ALTA,0.0
118056627.0,1.0185909000038338e+17,2025-10-01,2025-01-11,31.0,40.0,-9.0,1.2903,18.0,9.0,15-30,"0,0078","0,0967",3.0,"0,2543",,,"296,3","2,4717",0,"0,2954","0,7778","0,85","55,26",MUY ALTA,0.0
4940033.0,1.0185909000038266e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-3.0,17.0,-7-0,"0,0002","0,2767",1.0,"0,7458",COMERCIO,1.0,"19276,62","4,2850",1,"0,6594","1,0000","0,8","80,54",MUY ALTA,0.6720999999999999
8860553.0,1.0185909000037909e+17,2025-08-31,,61.0,71.0,-10.0,1.1639,19.0,9.0,15-30,"0,0016","0,0821",3.0,"0,2144",COMERCIO,1.0,"8761,22","3,9426",1,"0,5907","0,7778","0,85","65,30",MUY ALTA,0.0
111896854.0,1.0185909000040459e+17,2025-09-24,,55.0,47.0,8.0,0.8545,1.0,9.0,0-7,"0,0015","0,0814",4.0,"0,2125",COMERCIO,1.0,"9985,99","3,9994",1,"0,6021","0,6667",1,"74,02",MUY ALTA,0.8545
108842315.0,1.0185909000039363e+17,2025-10-31,,15.0,10.0,5.0,0.6667000000000001,4.0,9.0,0-7,"0,0197","0,081",4.0,"0,2114",,,"13,16","1,1193",0,"0,0239","0,6667",1,"52,48",MUY ALTA,0.6667000000000001
114614941.0,1.0185909000038149e+17,2025-09-30,,30.0,41.0,-11.0,1.3666999999999998,20.0,9.0,15-30,"0,0031","0,07300421",4.0,"0,1896",,,"350661,65","5,5449",1,"0,9124","0,6667","0,85","72,57",MUY ALTA,0.0
116797263.0,1.0185909000038486e+17,2025-10-20,,31.0,21.0,10.0,0.6774,-1.0,9.0,-7-0,"0,0005","0,072",4.0,"0,1868",,,"108,23","2,0343",0,"0,2076","0,6667","0,8","54,23",MUY ALTA,0.6774
101815653.0,1.0185909000038288e+17,2025-09-30,,30.0,41.0,-11.0,1.3666999999999998,20.0,9.0,15-30,"0,0035","0,065",4.0,"0,1677",OTRAS_ACTIV_EMPR,1.0,"43784,26","4,6413",1,"0,7310","0,6667","0,85","66,40",MUY ALTA,0.0
2276042.0,1.0185909000038258e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0008","0,0614",5.0,"0,1579",COMERCIO,1.0,"80,25","1,9044",0,"0,1815","0,5556","0,8","50,94",MUY ALTA,0.8039000000000001
1601273.0,1.0185909000038272e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0009","0,0591",5.0,"0,1516",OTRAS_ACTIV_EMPR,4.0,"48,99","1,6901",0,"0,1385","0,5556","0,8","49,48",ALTA,0.8039000000000001
2688657.0,1.0185909000038218e+17,2025-09-30,2025-10-11,41.0,41.0,0.0,1.0,9.0,9.0,7-15,"0,0050","0,0576",5.0,"0,1475",OTRAS_ACTIV_EMPR,1.0,"1946,56","3,2893",0,"0,4595","0,5556","0,9","64,66",MUY ALTA,1.0
3310005.0,1.0185909000038269e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0008","0,0575",5.0,"0,1472",INDUSTRIA,1.0,"116,14","2,0650",0,"0,2137","0,5556","0,8","52,04",MUY ALTA,0.8039000000000001
9200041.0,1.0185909000038277e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0004","0,0561",5.0,"0,1434",COMERCIO,4.0,"2435,29","3,3866",0,"0,4791","0,5556","0,8","61,06",MUY ALTA,0.8039000000000001
4551015.0,1.0185909000038256e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0003","0,0475",5.0,"0,1199",INDUSTRIA,2.0,"406,71","2,6093",0,"0,3230","0,5556","0,8","55,75",MUY ALTA,0.8039000000000001
2990027.0,1.0185909000038325e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0006","0,0414",6.0,"0,1033",OTROS_SERVICIOS,1.0,"250,86","2,3994",0,"0,2809","0,4444","0,8","50,66",MUY ALTA,0.8039000000000001
2967368.0,1.018590900003827e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0005","0,0402",6.0,"0,1000",OTRAS_ACTIV_EMPR,3.0,"72,71","1,8616",0,"0,1729","0,4444","0,8","46,98",ALTA,0.8039000000000001
3600019.0,1.0185909000038229e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0026","0,0399",6.0,"0,0992",OTROS_SERVICIOS,1.0,"132,88","2,1235",0,"0,2255","0,4444","0,8","48,77",ALTA,0.8039000000000001
4499921.0,1.0185909000038266e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0004","0,0385",6.0,"0,0954",OTRAS_ACTIV_EMPR,1.0,"1193,95","3,0770",0,"0,4169","0,4444","0,8","55,28",MUY ALTA,0.8039000000000001
4499921.0,1.0185909000038266e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0004","0,0385",6.0,"0,0954",OTRAS_ACTIV_EMPR,1.0,"843,73","2,9262",0,"0,3866","0,4444","0,8","54,25",MUY ALTA,0.8039000000000001
4499921.0,1.018590900003807e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0005","0,0385",6.0,"0,0954",OTRAS_ACTIV_EMPR,1.0,"41,36","1,6166",0,"0,1237","0,4444","0,8","45,31",ALTA,0.8039000000000001
2793605.0,1.0185909000038213e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0004","0,038",6.0,"0,0940",OTRAS_ACTIV_EMPR,1.0,"257,86","2,4114",0,"0,2833","0,4444","0,8","50,74",MUY ALTA,0.8039000000000001
4238943.0,1.0185909000038248e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0005","0,0365",6.0,"0,0899",,,"167,66","2,2244",0,"0,2457","0,4444","0,8","49,46",ALTA,0.8039000000000001
2544079.0,1.0185909000038267e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0008","0,0362",6.0,"0,0891",COMERCIO,1.0,"94,94","1,9774",0,"0,1962","0,4444","0,8","47,78",ALTA,0.8039000000000001
3577807.0,1.0185909000038083e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0005","0,0359",6.0,"0,0883",INDUSTRIA,4.0,"41,36","1,6166",0,"0,1237","0,4444","0,8","45,31",ALTA,0.8039000000000001
9201427.0,1.0185909000038275e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,-1.0,9.0,-7-0,"0,0004","0,0355",6.0,"0,0872",COMERCIO,1.0,"869,11","2,9391",0,"0,3892","0,4444","0,8","54,34",MUY ALTA,0.8039000000000001
